"sharks_id","name","tagIdNumber","species","gender","stageOfLife","length","weight","tagDate","tagLocation","description","pings__active","pings__id","pings__datetime","pings__tz_datetime","pings__latitude","pings__longitude"
"41","Mary Lee","121425","White Shark (Carcharodon carcharias)","Female","Mature","16 ft. (4.9 meters)","3456 lbs.","17 September 2012","Cape Cod","Mary Lee was named after OCEARCH expedition leader Chris Fischer's mother.   “My parents have done so much. I was waiting and waiting for a special shark to name after her and this is truly the most historic and legendary fish I have ever been a part of and it set the tone for Cape Cod,“ says Chris.","1","61865","12 May 2017 5:56:18 PM","12 May 2017 5:56:18 PM +0900","36.65662","-72.01635"
"","","","","","","","","","","","1","61439","23 April 2017 8:49:00 AM","23 April 2017 8:49:00 AM +0900","31.1444","-77.10802"
"","","","","","","","","","","","1","61164","15 April 2017 4:00:59 AM","15 April 2017 4:00:59 AM +0900","30.80375","-79.05285"
"","","","","","","","","","","","1","61113","13 April 2017 6:03:06 AM","13 April 2017 6:03:06 AM +0900","31.32171","-79.07424"
"","","","","","","","","","","","1","61087","12 April 2017 12:42:59 AM","12 April 2017 12:42:59 AM +0900","31.16405","-78.93902"
"","","","","","","","","","","","1","61086","12 April 2017 12:42:59 AM","12 April 2017 12:42:59 AM +0900","31.16405","-78.93902"
"","","","","","","","","","","","1","60498","20 March 2017 1:57:12 AM","20 March 2017 1:57:12 AM +0900","31.22323","-78.62511"
"","","","","","","","","","","","1","60475","19 March 2017 5:44:32 AM","19 March 2017 5:44:32 AM +0900","31.22249","-78.86723"
"","","","","","","","","","","","1","60472","19 March 2017 4:06:40 AM","19 March 2017 4:06:40 AM +0900","31.19112","-78.94279"
"","","","","","","","","","","","1","60314","10 March 2017 7:06:56 AM","10 March 2017 7:06:56 AM +0900","31.0747","-79.20387"
"","","","","","","","","","","","1","60273","9 March 2017 4:18:30 AM","9 March 2017 4:18:30 AM +0900","31.27604","-79.05368"
"","","","","","","","","","","","1","60217","6 March 2017 10:38:24 AM","6 March 2017 10:38:24 AM +0900","31.12612","-79.12704"
"","","","","","","","","","","","1","60205","6 March 2017 7:11:02 AM","6 March 2017 7:11:02 AM +0900","31.23092","-79.1007"
"","","","","","","","","","","","1","60170","5 March 2017 7:29:05 AM","5 March 2017 7:29:05 AM +0900","31.30535","-79.23541"
"","","","","","","","","","","","1","60105","1 March 2017 8:15:49 AM","1 March 2017 8:15:49 AM +0900","31.14577","-79.12772"
"","","","","","","","","","","","1","60022","25 February 2017 1:34:34 AM","25 February 2017 1:34:34 AM +0900","31.28468","-79.33033"
"","","","","","","","","","","","1","60011","24 February 2017 7:55:35 AM","24 February 2017 7:55:35 AM +0900","31.14939","-79.26378"
"","","","","","","","","","","","1","59995","23 February 2017 9:04:08 AM","23 February 2017 9:04:08 AM +0900","31.30975","-79.03703"
"","","","","","","","","","","","1","59993","23 February 2017 8:23:20 AM","23 February 2017 8:23:20 AM +0900","31.30828","-79.03818"
"","","","","","","","","","","","1","59991","23 February 2017 8:01:59 AM","23 February 2017 8:01:59 AM +0900","31.29981","-79.03267"
"","","","","","","","","","","","1","59895","19 February 2017 8:30:08 AM","19 February 2017 8:30:08 AM +0900","31.15287","-78.95188"
"","","","","","","","","","","","1","59879","18 February 2017 9:57:45 AM","18 February 2017 9:57:45 AM +0900","31.09694","-78.98688"
"","","","","","","","","","","","1","59877","18 February 2017 9:00:28 AM","18 February 2017 9:00:28 AM +0900","31.08611","-78.99077"
"","","","","","","","","","","","1","59876","18 February 2017 8:43:19 AM","18 February 2017 8:43:19 AM +0900","31.08337","-78.98044"
"","","","","","","","","","","","1","59788","15 February 2017 11:11:03 AM","15 February 2017 11:11:03 AM +0900","31.27357","-78.95681"
"","","","","","","","","","","","1","59787","15 February 2017 9:38:19 AM","15 February 2017 9:38:19 AM +0900","31.26519","-78.98256"
"","","","","","","","","","","","1","59769","14 February 2017 8:28:50 PM","14 February 2017 8:28:50 PM +0900","31.30753","-78.97902"
"","","","","","","","","","","","1","59763","14 February 2017 6:57:02 PM","14 February 2017 6:57:02 PM +0900","31.29869","-78.98539"
"","","","","","","","","","","","1","59750","14 February 2017 7:41:25 AM","14 February 2017 7:41:25 AM +0900","31.05558","-79.05107"
"","","","","","","","","","","","1","59742","14 February 2017 7:22:45 AM","14 February 2017 7:22:45 AM +0900","31.0598","-79.04975"
"","","","","","","","","","","","1","59741","14 February 2017 7:03:12 AM","14 February 2017 7:03:12 AM +0900","31.08401","-78.91374"
"","","","","","","","","","","","1","59715","13 February 2017 11:57:28 AM","13 February 2017 11:57:28 AM +0900","31.16867","-78.86118"
"","","","","","","","","","","","1","59416","4 February 2017 7:52:36 AM","4 February 2017 7:52:36 AM +0900","31.29548","-79.32794"
"","","","","","","","","","","","1","59412","4 February 2017 7:51:11 AM","4 February 2017 7:51:11 AM +0900","31.29573","-79.31753"
"","","","","","","","","","","","1","59411","4 February 2017 7:40:51 AM","4 February 2017 7:40:51 AM +0900","31.29574","-79.31754"
"","","","","","","","","","","","1","59286","30 January 2017 4:51:23 AM","30 January 2017 4:51:23 AM +0900","31.46324","-79.06938"
"","","","","","","","","","","","1","59138","25 January 2017 10:58:47 AM","25 January 2017 10:58:47 AM +0900","31.44671","-78.93339"
"","","","","","","","","","","","1","59067","23 January 2017 8:19:21 AM","23 January 2017 8:19:21 AM +0900","31.87147","-77.35744"
"","","","","","","","","","","","1","59030","22 January 2017 6:40:18 AM","22 January 2017 6:40:18 AM +0900","31.63496","-78.7792"
"","","","","","","","","","","","1","59026","22 January 2017 4:39:02 AM","22 January 2017 4:39:02 AM +0900","31.51787","-79.10326"
"","","","","","","","","","","","1","59006","21 January 2017 11:34:07 AM","21 January 2017 11:34:07 AM +0900","31.51488","-79.13822"
"","","","","","","","","","","","1","58600","18 January 2017 9:18:07 AM","18 January 2017 9:18:07 AM +0900","31.3104","-78.96395"
"","","","","","","","","","","","1","58567","17 January 2017 8:41:21 AM","17 January 2017 8:41:21 AM +0900","31.54169","-78.49156"
"","","","","","","","","","","","1","58525","16 January 2017 9:24:31 AM","16 January 2017 9:24:31 AM +0900","31.49061","-78.69292"
"","","","","","","","","","","","1","58526","16 January 2017 9:10:24 AM","16 January 2017 9:10:24 AM +0900","31.4859","-78.69695"
"","","","","","","","","","","","1","58505","15 January 2017 10:41:00 PM","15 January 2017 10:41:00 PM +0900","31.48697","-78.84183"
"","","","","","","","","","","","1","58450","14 January 2017 8:48:42 AM","14 January 2017 8:48:42 AM +0900","31.41303","-79.31047"
"","","","","","","","","","","","1","58354","12 January 2017 9:08:46 AM","12 January 2017 9:08:46 AM +0900","31.02384","-78.19803"
"","","","","","","","","","","","1","58252","9 January 2017 5:35:45 AM","9 January 2017 5:35:45 AM +0900","31.50544","-77.08085"
"","","","","","","","","","","","1","58238","8 January 2017 7:32:35 AM","8 January 2017 7:32:35 AM +0900","31.95577","-77.37063"
"","","","","","","","","","","","1","58203","7 January 2017 12:05:33 AM","7 January 2017 12:05:33 AM +0900","32.30046","-78.19735"
"","","","","","","","","","","","1","58202","6 January 2017 11:16:13 PM","6 January 2017 11:16:13 PM +0900","32.29535","-78.20633"
"","","","","","","","","","","","1","58181","6 January 2017 12:28:03 AM","6 January 2017 12:28:03 AM +0900","32.34934","-78.37099"
"","","","","","","","","","","","1","58075","2 January 2017 7:22:33 AM","2 January 2017 7:22:33 AM +0900","31.3761","-79.2295"
"","","","","","","","","","","","1","57969","30 December 2016 5:48:41 AM","30 December 2016 5:48:41 AM +0900","31.44543","-78.6739"
"","","","","","","","","","","","1","57694","22 December 2016 8:21:32 PM","22 December 2016 8:21:32 PM +0900","31.47899","-78.95284"
"","","","","","","","","","","","1","57579","19 December 2016 7:28:07 AM","19 December 2016 7:28:07 AM +0900","31.67428","-78.8833"
"","","","","","","","","","","","1","57578","19 December 2016 7:19:38 AM","19 December 2016 7:19:38 AM +0900","31.59617","-78.8922"
"","","","","","","","","","","","1","57545","18 December 2016 9:54:58 AM","18 December 2016 9:54:58 AM +0900","31.26918","-79.33872"
"","","","","","","","","","","","1","57468","15 December 2016 5:17:22 AM","15 December 2016 5:17:22 AM +0900","30.91614","-78.65992"
"","","","","","","","","","","","1","57446","14 December 2016 7:40:20 AM","14 December 2016 7:40:20 AM +0900","31.50635","-76.00479"
"","","","","","","","","","","","1","57444","14 December 2016 6:13:53 AM","14 December 2016 6:13:53 AM +0900","31.69623","-75.66385"
"","","","","","","","","","","","1","57431","13 December 2016 8:45:31 PM","13 December 2016 8:45:31 PM +0900","31.73659","-75.96664"
"","","","","","","","","","","","1","57370","12 December 2016 4:05:31 AM","12 December 2016 4:05:31 AM +0900","31.79232","-79.19172"
"","","","","","","","","","","","1","57364","11 December 2016 11:04:27 PM","11 December 2016 11:04:27 PM +0900","31.75234","-79.176"
"","","","","","","","","","","","1","57027","2 December 2016 4:23:26 AM","2 December 2016 4:23:26 AM +0900","31.90583","-77.85454"
"","","","","","","","","","","","1","56594","22 November 2016 12:56:49 AM","22 November 2016 12:56:49 AM +0900","32.00863","-78.87824"
"","","","","","","","","","","","1","56590","22 November 2016 12:11:18 AM","22 November 2016 12:11:18 AM +0900","32.05949","-79.81638"
"","","","","","","","","","","","1","56209","11 November 2016 10:17:02 PM","11 November 2016 10:17:02 PM +0900","31.9757","-80.19268"
"","","","","","","","","","","","1","56190","11 November 2016 12:43:04 PM","11 November 2016 12:43:04 PM +0900","32.09201","-79.94613"
"","","","","","","","","","","","1","56180","11 November 2016 7:23:11 AM","11 November 2016 7:23:11 AM +0900","32.15312","-79.86559"
"","","","","","","","","","","","1","56154","10 November 2016 9:43:53 PM","10 November 2016 9:43:53 PM +0900","32.06022","-79.74049"
"","","","","","","","","","","","1","56150","10 November 2016 8:29:00 PM","10 November 2016 8:29:00 PM +0900","32.05051","-79.72597"
"","","","","","","","","","","","1","56133","10 November 2016 11:20:39 AM","10 November 2016 11:20:39 AM +0900","32.03591","-79.72385"
"","","","","","","","","","","","1","54138","28 September 2016 10:12:47 PM","28 September 2016 10:12:47 PM +0900","32.21759","-79.01743"
"","","","","","","","","","","","1","54134","28 September 2016 8:36:04 PM","28 September 2016 8:36:04 PM +0900","32.22172","-79.06763"
"","","","","","","","","","","","1","54099","28 September 2016 5:06:13 AM","28 September 2016 5:06:13 AM +0900","32.20899","-79.04301"
"","","","","","","","","","","","1","53983","25 September 2016 5:32:18 AM","25 September 2016 5:32:18 AM +0900","32.33881","-79.03728"
"","","","","","","","","","","","1","53766","21 September 2016 8:29:11 AM","21 September 2016 8:29:11 AM +0900","31.57246","-79.32608"
"","","","","","","","","","","","1","53749","21 September 2016 3:00:09 AM","21 September 2016 3:00:09 AM +0900","31.54044","-79.32624"
"","","","","","","","","","","","1","53622","18 September 2016 5:11:55 AM","18 September 2016 5:11:55 AM +0900","31.21047","-79.4152"
"","","","","","","","","","","","1","53572","16 September 2016 9:27:05 AM","16 September 2016 9:27:05 AM +0900","31.34148","-78.81726"
"","","","","","","","","","","","1","53301","11 September 2016 4:56:34 AM","11 September 2016 4:56:34 AM +0900","31.65347","-79.33011"
"","","","","","","","","","","","1","53230","10 September 2016 3:26:58 AM","10 September 2016 3:26:58 AM +0900","31.80047","-79.20688"
"","","","","","","","","","","","1","53222","10 September 2016 12:17:29 AM","10 September 2016 12:17:29 AM +0900","31.67424","-79.07685"
"","","","","","","","","","","","1","53220","9 September 2016 11:31:01 PM","9 September 2016 11:31:01 PM +0900","31.67219","-79.0779"
"","","","","","","","","","","","1","52443","16 August 2016 1:25:18 AM","16 August 2016 1:25:18 AM +0900","32.99034","-77.24555"
"","","","","","","","","","","","1","52440","15 August 2016 8:40:05 PM","15 August 2016 8:40:05 PM +0900","32.78827","-77.45243"
"","","","","","","","","","","","1","52418","13 August 2016 8:49:35 AM","13 August 2016 8:49:35 AM +0900","32.15799","-78.52763"
"","","","","","","","","","","","1","52217","27 July 2016 12:56:25 AM","27 July 2016 12:56:25 AM +0900","31.6834","-77.27899"
"","","","","","","","","","","","1","52005","18 July 2016 7:59:08 AM","18 July 2016 7:59:08 AM +0900","31.20237","-78.39483"
"","","","","","","","","","","","1","51983","15 July 2016 8:38:39 AM","15 July 2016 8:38:39 AM +0900","30.68823","-77.76601"
"","","","","","","","","","","","1","51982","15 July 2016 8:38:39 AM","15 July 2016 8:38:39 AM +0900","30.68823","-77.76601"
"","","","","","","","","","","","1","51624","21 June 2016 12:41:16 AM","21 June 2016 12:41:16 AM +0900","31.83437","-77.57658"
"","","","","","","","","","","","1","51613","19 June 2016 4:01:22 AM","19 June 2016 4:01:22 AM +0900","32.0754","-76.68781"
"","","","","","","","","","","","1","51549","11 June 2016 10:50:50 PM","11 June 2016 10:50:50 PM +0900","34.5825","-74.47433"
"","","","","","","","","","","","1","51477","5 June 2016 3:18:41 AM","5 June 2016 3:18:41 AM +0900","35.59395","-74.78188"
"","","","","","","","","","","","1","51476","5 June 2016 1:14:27 AM","5 June 2016 1:14:27 AM +0900","35.63571","-74.80059"
"","","","","","","","","","","","1","51467","4 June 2016 6:25:58 AM","4 June 2016 6:25:58 AM +0900","36.02585","-74.63865"
"","","","","","","","","","","","1","51466","4 June 2016 6:21:36 AM","4 June 2016 6:21:36 AM +0900","36.02567","-74.64117"
"","","","","","","","","","","","1","51455","3 June 2016 11:31:21 AM","3 June 2016 11:31:21 AM +0900","36.48996","-74.34659"
"","","","","","","","","","","","1","51434","1 June 2016 7:42:15 AM","1 June 2016 7:42:15 AM +0900","37.25114","-73.65293"
"","","","","","","","","","","","1","51433","1 June 2016 4:03:45 AM","1 June 2016 4:03:45 AM +0900","37.18794","-73.68199"
"","","","","","","","","","","","1","51410","30 May 2016 1:33:27 AM","30 May 2016 1:33:27 AM +0900","37.84437","-73.45394"
"","","","","","","","","","","","1","51409","29 May 2016 11:51:08 PM","29 May 2016 11:51:08 PM +0900","37.81253","-73.55068"
"","","","","","","","","","","","1","51389","29 May 2016 7:17:40 AM","29 May 2016 7:17:40 AM +0900","36.71124","-73.76105"
"","","","","","","","","","","","1","51383","28 May 2016 10:39:36 PM","28 May 2016 10:39:36 PM +0900","36.51548","-73.95583"
"","","","","","","","","","","","1","51334","27 May 2016 9:00:47 AM","27 May 2016 9:00:47 AM +0900","35.9659","-73.40123"
"","","","","","","","","","","","1","51333","27 May 2016 9:00:47 AM","27 May 2016 9:00:47 AM +0900","35.9659","-73.40123"
"","","","","","","","","","","","1","51326","27 May 2016 3:25:02 AM","27 May 2016 3:25:02 AM +0900","36.01255","-73.4291"
"","","","","","","","","","","","1","51325","27 May 2016 3:25:02 AM","27 May 2016 3:25:02 AM +0900","36.01255","-73.4291"
"","","","","","","","","","","","1","51312","26 May 2016 8:53:51 PM","26 May 2016 8:53:51 PM +0900","36.07942","-73.51022"
"","","","","","","","","","","","1","51311","26 May 2016 8:53:51 PM","26 May 2016 8:53:51 PM +0900","36.07942","-73.51022"
"","","","","","","","","","","","1","51270","24 May 2016 10:19:19 PM","24 May 2016 10:19:19 PM +0900","36.49691","-74.91237"
"","","","","","","","","","","","1","51269","24 May 2016 10:19:19 PM","24 May 2016 10:19:19 PM +0900","36.49691","-74.91237"
"","","","","","","","","","","","1","51168","21 May 2016 9:23:56 AM","21 May 2016 9:23:56 AM +0900","37.70707","-75.0424"
"","","","","","","","","","","","1","51159","20 May 2016 11:23:13 AM","20 May 2016 11:23:13 AM +0900","37.62188","-74.84342"
"","","","","","","","","","","","1","51157","20 May 2016 9:40:39 AM","20 May 2016 9:40:39 AM +0900","37.66054","-74.86735"
"","","","","","","","","","","","1","51155","20 May 2016 8:10:19 AM","20 May 2016 8:10:19 AM +0900","37.66558","-74.86642"
"","","","","","","","","","","","1","51152","20 May 2016 7:43:07 AM","20 May 2016 7:43:07 AM +0900","37.64492","-74.90828"
"","","","","","","","","","","","1","51151","20 May 2016 7:38:53 AM","20 May 2016 7:38:53 AM +0900","37.6442","-74.9112"
"","","","","","","","","","","","1","51149","20 May 2016 6:04:59 AM","20 May 2016 6:04:59 AM +0900","37.64304","-74.90974"
"","","","","","","","","","","","1","51059","15 May 2016 1:44:29 AM","15 May 2016 1:44:29 AM +0900","40.62823","-72.70386"
"","","","","","","","","","","","1","51055","14 May 2016 11:23:08 PM","14 May 2016 11:23:08 PM +0900","40.65079","-72.55458"
"","","","","","","","","","","","1","51052","14 May 2016 9:16:25 PM","14 May 2016 9:16:25 PM +0900","40.64768","-72.38032"
"","","","","","","","","","","","1","51043","14 May 2016 6:55:58 AM","14 May 2016 6:55:58 AM +0900","40.81634","-72.10197"
"","","","","","","","","","","","1","51029","13 May 2016 8:59:01 AM","13 May 2016 8:59:01 AM +0900","40.89177","-72.17262"
"","","","","","","","","","","","1","51028","13 May 2016 8:28:42 AM","13 May 2016 8:28:42 AM +0900","40.87861","-72.15627"
"","","","","","","","","","","","1","51027","13 May 2016 7:22:42 AM","13 May 2016 7:22:42 AM +0900","40.86076","-72.12372"
"","","","","","","","","","","","1","51026","13 May 2016 6:45:11 AM","13 May 2016 6:45:11 AM +0900","40.84895","-72.10474"
"","","","","","","","","","","","1","51025","13 May 2016 5:41:24 AM","13 May 2016 5:41:24 AM +0900","40.81558","-72.00636"
"","","","","","","","","","","","1","51024","13 May 2016 4:21:04 AM","13 May 2016 4:21:04 AM +0900","40.79778","-71.99719"
"","","","","","","","","","","","1","51023","13 May 2016 2:46:14 AM","13 May 2016 2:46:14 AM +0900","40.75471","-71.99229"
"","","","","","","","","","","","1","51001","12 May 2016 7:49:34 AM","12 May 2016 7:49:34 AM +0900","40.32739313108896","-73.67256124999994"
"","","","","","","","","","","","1","51000","12 May 2016 2:52:25 AM","12 May 2016 2:52:25 AM +0900","39.64291616256428","-73.82703742187505"
"","","","","","","","","","","","1","50927","7 May 2016 9:52:25 AM","7 May 2016 9:52:25 AM +0900","39.08907","-74.09382"
"","","","","","","","","","","","1","50923","7 May 2016 3:58:17 AM","7 May 2016 3:58:17 AM +0900","39.00014","-73.93063"
"","","","","","","","","","","","1","50921","7 May 2016 1:09:55 AM","7 May 2016 1:09:55 AM +0900","38.95042","-73.78341"
"","","","","","","","","","","","1","50919","6 May 2016 11:34:47 PM","6 May 2016 11:34:47 PM +0900","38.9138","-73.68039"
"","","","","","","","","","","","1","50915","6 May 2016 8:54:15 PM","6 May 2016 8:54:15 PM +0900","38.82265","-73.61052"
"","","","","","","","","","","","1","50914","6 May 2016 7:57:47 PM","6 May 2016 7:57:47 PM +0900","38.8185","-73.58494"
"","","","","","","","","","","","1","50912","6 May 2016 6:27:11 PM","6 May 2016 6:27:11 PM +0900","38.81067","-73.53184"
"","","","","","","","","","","","1","50908","6 May 2016 6:01:59 PM","6 May 2016 6:01:59 PM +0900","38.81279","-73.53612"
"","","","","","","","","","","","1","50907","6 May 2016 4:26:58 PM","6 May 2016 4:26:58 PM +0900","38.8601","-73.67413"
"","","","","","","","","","","","1","50898","5 May 2016 9:13:46 PM","5 May 2016 9:13:46 PM +0900","38.64592","-72.58453"
"","","","","","","","","","","","1","50896","5 May 2016 8:36:31 PM","5 May 2016 8:36:31 PM +0900","38.64727","-72.55594"
"","","","","","","","","","","","1","50895","5 May 2016 7:34:46 PM","5 May 2016 7:34:46 PM +0900","38.64159","-72.50651"
"","","","","","","","","","","","1","50894","5 May 2016 7:33:40 PM","5 May 2016 7:33:40 PM +0900","38.64471","-72.51034"
"","","","","","","","","","","","1","50891","5 May 2016 4:34:07 PM","5 May 2016 4:34:07 PM +0900","38.64644","-72.34266"
"","","","","","","","","","","","1","50885","5 May 2016 11:35:52 AM","5 May 2016 11:35:52 AM +0900","38.65209","-72.15354"
"","","","","","","","","","","","1","50883","5 May 2016 10:40:27 AM","5 May 2016 10:40:27 AM +0900","38.63679","-72.10417"
"","","","","","","","","","","","1","50882","5 May 2016 9:52:51 AM","5 May 2016 9:52:51 AM +0900","38.64667","-72.12722"
"","","","","","","","","","","","1","50878","5 May 2016 9:14:09 AM","5 May 2016 9:14:09 AM +0900","38.63445","-72.08382"
"","","","","","","","","","","","1","50876","5 May 2016 7:38:33 AM","5 May 2016 7:38:33 AM +0900","38.56464","-72.00411"
"","","","","","","","","","","","1","50881","5 May 2016 7:21:43 AM","5 May 2016 7:21:43 AM +0900","38.26009","-71.11539"
"","","","","","","","","","","","1","50873","5 May 2016 4:16:53 AM","5 May 2016 4:16:53 AM +0900","38.28359","-71.11784"
"","","","","","","","","","","","1","50872","5 May 2016 12:13:11 AM","5 May 2016 12:13:11 AM +0900","38.36892","-71.13599"
"","","","","","","","","","","","1","50852","4 May 2016 2:43:44 AM","4 May 2016 2:43:44 AM +0900","38.23104","-71.21278"
"","","","","","","","","","","","1","50833","3 May 2016 8:52:58 AM","3 May 2016 8:52:58 AM +0900","37.95763","-71.41107"
"","","","","","","","","","","","1","50832","3 May 2016 8:41:43 AM","3 May 2016 8:41:43 AM +0900","37.95745","-71.41105"
"","","","","","","","","","","","1","50769","30 April 2016 6:53:43 PM","30 April 2016 6:53:43 PM +0900","37.43544","-71.59101"
"","","","","","","","","","","","1","50768","30 April 2016 6:19:29 PM","30 April 2016 6:19:29 PM +0900","37.45089","-71.58169"
"","","","","","","","","","","","1","50767","30 April 2016 6:12:19 PM","30 April 2016 6:12:19 PM +0900","37.60479","-71.56357"
"","","","","","","","","","","","1","50697","27 April 2016 9:16:12 PM","27 April 2016 9:16:12 PM +0900","38.04105","-72.4167"
"","","","","","","","","","","","1","50696","27 April 2016 9:06:47 PM","27 April 2016 9:06:47 PM +0900","38.1111","-72.85043"
"","","","","","","","","","","","1","50695","27 April 2016 4:28:14 PM","27 April 2016 4:28:14 PM +0900","38.21095","-72.81279"
"","","","","","","","","","","","1","50691","27 April 2016 10:57:43 AM","27 April 2016 10:57:43 AM +0900","38.37552","-72.70963"
"","","","","","","","","","","","1","50690","27 April 2016 10:10:49 AM","27 April 2016 10:10:49 AM +0900","38.40668","-72.65079"
"","","","","","","","","","","","1","50688","27 April 2016 9:17:28 AM","27 April 2016 9:17:28 AM +0900","38.507","-72.51423"
"","","","","","","","","","","","1","50654","26 April 2016 11:17:10 AM","26 April 2016 11:17:10 AM +0900","38.49456","-72.34331"
"","","","","","","","","","","","1","50653","26 April 2016 10:29:18 AM","26 April 2016 10:29:18 AM +0900","38.52052","-72.32738"
"","","","","","","","","","","","1","50652","26 April 2016 9:38:13 AM","26 April 2016 9:38:13 AM +0900","38.50515","-72.27812"
"","","","","","","","","","","","1","50651","26 April 2016 9:03:45 AM","26 April 2016 9:03:45 AM +0900","38.49346","-72.15246"
"","","","","","","","","","","","1","50650","26 April 2016 7:25:35 AM","26 April 2016 7:25:35 AM +0900","38.48369","-72.14711"
"","","","","","","","","","","","1","50649","26 April 2016 6:02:13 AM","26 April 2016 6:02:13 AM +0900","38.4764","-72.12793"
"","","","","","","","","","","","1","50648","26 April 2016 5:34:57 AM","26 April 2016 5:34:57 AM +0900","38.46607","-72.06224"
"","","","","","","","","","","","1","50647","26 April 2016 4:10:38 AM","26 April 2016 4:10:38 AM +0900","38.46289","-72.04132"
"","","","","","","","","","","","1","50646","25 April 2016 10:00:14 AM","25 April 2016 10:00:14 AM +0900","38.71936","-71.07117"
"","","","","","","","","","","","1","50645","25 April 2016 6:30:42 AM","25 April 2016 6:30:42 AM +0900","38.65663","-71.09955"
"","","","","","","","","","","","1","50644","25 April 2016 5:43:56 AM","25 April 2016 5:43:56 AM +0900","38.62661","-71.12201"
"","","","","","","","","","","","1","50643","25 April 2016 12:19:45 AM","25 April 2016 12:19:45 AM +0900","38.30477","-70.75695"
"","","","","","","","","","","","1","50642","24 April 2016 6:42:54 PM","24 April 2016 6:42:54 PM +0900","38.12594","-70.82938"
"","","","","","","","","","","","1","50631","24 April 2016 7:32:42 AM","24 April 2016 7:32:42 AM +0900","38.16867","-71.2203"
"","","","","","","","","","","","1","50630","24 April 2016 4:36:46 AM","24 April 2016 4:36:46 AM +0900","38.22887","-71.56214"
"","","","","","","","","","","","1","50626","23 April 2016 6:36:29 PM","23 April 2016 6:36:29 PM +0900","38.33017","-71.63989"
"","","","","","","","","","","","1","50625","23 April 2016 5:10:20 PM","23 April 2016 5:10:20 PM +0900","38.32285","-71.64673"
"","","","","","","","","","","","1","50624","23 April 2016 3:29:47 PM","23 April 2016 3:29:47 PM +0900","38.3719","-71.59835"
"","","","","","","","","","","","1","50621","23 April 2016 9:50:39 AM","23 April 2016 9:50:39 AM +0900","38.52293","-71.78726"
"","","","","","","","","","","","1","50620","23 April 2016 8:58:40 AM","23 April 2016 8:58:40 AM +0900","38.54939","-71.73867"
"","","","","","","","","","","","1","50619","23 April 2016 7:45:53 AM","23 April 2016 7:45:53 AM +0900","38.5831","-71.67944"
"","","","","","","","","","","","1","50616","23 April 2016 7:18:05 AM","23 April 2016 7:18:05 AM +0900","38.5983","-71.65204"
"","","","","","","","","","","","1","50615","23 April 2016 7:16:09 AM","23 April 2016 7:16:09 AM +0900","38.74351","-71.48436"
"","","","","","","","","","","","1","50614","23 April 2016 6:10:23 AM","23 April 2016 6:10:23 AM +0900","38.75685","-71.4717"
"","","","","","","","","","","","1","50612","23 April 2016 4:54:33 AM","23 April 2016 4:54:33 AM +0900","38.73628","-71.44285"
"","","","","","","","","","","","1","50610","23 April 2016 12:58:48 AM","23 April 2016 12:58:48 AM +0900","38.85984","-71.41965"
"","","","","","","","","","","","1","50606","22 April 2016 7:05:34 PM","22 April 2016 7:05:34 PM +0900","38.81158","-71.31326"
"","","","","","","","","","","","1","50604","22 April 2016 6:44:29 PM","22 April 2016 6:44:29 PM +0900","38.74364","-71.30736"
"","","","","","","","","","","","1","50603","22 April 2016 3:43:53 PM","22 April 2016 3:43:53 PM +0900","38.68712","-71.29931"
"","","","","","","","","","","","1","50598","22 April 2016 10:09:49 AM","22 April 2016 10:09:49 AM +0900","38.46435","-71.40236"
"","","","","","","","","","","","1","50596","22 April 2016 7:58:21 AM","22 April 2016 7:58:21 AM +0900","38.45075","-71.41164"
"","","","","","","","","","","","1","50595","22 April 2016 6:25:24 AM","22 April 2016 6:25:24 AM +0900","38.43327","-71.38992"
"","","","","","","","","","","","1","50593","22 April 2016 4:58:16 AM","22 April 2016 4:58:16 AM +0900","38.41948","-71.36666"
"","","","","","","","","","","","1","50591","22 April 2016 3:19:34 AM","22 April 2016 3:19:34 AM +0900","38.38225","-71.36248"
"","","","","","","","","","","","1","50565","21 April 2016 12:03:24 AM","21 April 2016 12:03:24 AM +0900","37.74396","-70.89339"
"","","","","","","","","","","","1","50525","18 April 2016 10:38:49 AM","18 April 2016 10:38:49 AM +0900","37.11115","-70.94744"
"","","","","","","","","","","","1","50522","18 April 2016 4:00:55 AM","18 April 2016 4:00:55 AM +0900","37.07039","-70.76498"
"","","","","","","","","","","","1","50520","18 April 2016 12:11:53 AM","18 April 2016 12:11:53 AM +0900","37.00781","-70.62134"
"","","","","","","","","","","","1","50519","17 April 2016 11:25:46 PM","17 April 2016 11:25:46 PM +0900","37.00664","-70.60411"
"","","","","","","","","","","","1","50510","17 April 2016 6:42:37 PM","17 April 2016 6:42:37 PM +0900","36.86173","-70.75639"
"","","","","","","","","","","","1","50507","17 April 2016 4:40:06 PM","17 April 2016 4:40:06 PM +0900","36.90618","-70.64772"
"","","","","","","","","","","","1","50502","17 April 2016 11:52:55 AM","17 April 2016 11:52:55 AM +0900","36.85916","-70.36281"
"","","","","","","","","","","","1","50500","17 April 2016 11:04:22 AM","17 April 2016 11:04:22 AM +0900","36.77174","-70.38127"
"","","","","","","","","","","","1","50497","17 April 2016 10:15:15 AM","17 April 2016 10:15:15 AM +0900","36.86523","-70.20893"
"","","","","","","","","","","","1","50495","17 April 2016 8:06:43 AM","17 April 2016 8:06:43 AM +0900","36.98144","-70.11151"
